FID,TYPE,CITY,STATE,ZIP,LATITUDE,LONGITUDE
6753,Authorized Ship Center,Jacksonville,FL,32217,30.259992999999998,-81.626039
6754,Self-Service,Jacksonville,FL,32225,30.359208000000002,-81.516634
6755,Self-Service,Leesburg,FL,34788,28.827828999999998,-81.80872
6756,Self-Service,Atlantic Beach,FL,32233,30.350153999999996,-81.413638
6757,Self-Service,Piedmont,SC,29673,34.787921000000004,-82.482721
6758,Self-Service,Longwood,FL,32750,28.708993,-81.32791
6759,Self-Service,Forest City,NC,28043,35.342168,-81.881007
6760,Self-Service,Jacksonville,FL,32217,30.259596000000002,-81.61919499999999
6761,Authorized Ship Center,Leesburg,FL,34788,28.823992999999998,-81.78926
6762,Self-Service,Asheville,NC,28803,35.492841,-82.52193100000001
6763,Self-Service,Jacksonville,FL,32211,30.327357,-81.57459200000001
6764,Self-Service,Wildwood,FL,34785,28.873386,-82.092249
6765,Authorized Ship Center,Jonesborough,TN,37659,36.294965000000005,-82.477356
6766,Self-Service,Jacksonville,FL,32277,30.352233000000002,-81.567233
6767,Self-Service,Jacksonville,FL,32211,30.329462,-81.603738
6768,Self-Service,Wildwood,FL,34785,28.847096999999998,-82.04060799999999
6769,Authorized Ship Center,Rutherfordton,NC,28139,35.366114,-81.942185
6770,Authorized Ship Center,Piedmont,SC,29673,34.78781,-82.482875
6771,Authorized Ship Center,Jonesborough,TN,37659,36.297494,-82.474645
6772,Self-Service,Jacksonville,FL,32211,30.329161,-81.559706
6773,Self-Service,Sanford,FL,32773,28.732978999999997,-81.301366
6774,Authorized Ship Center,Green Cove Springs,FL,32043,29.991946999999996,-81.678811
6775,Self-Service,Forest City,NC,28043,35.352134,-81.906741
6776,Self-Service,Piedmont,SC,29673,34.757739,-82.473012
6777,Self-Service,Jacksonville,FL,32211,30.315168,-81.599192
6778,Self-Service,Wildwood,FL,34785,28.846734,-82.03873399999999
6779,Self-Service,Forest City,NC,28043,35.332445,-81.863447
6780,Self-Service,Jonesborough,TN,37659,36.29487,-82.479179
6781,Self-Service,Greenville,SC,29615,34.856345000000005,-82.332165
6782,Self-Service,Jacksonville,FL,32225,30.32627,-81.552033
6783,Self-Service,Leesburg,FL,34788,28.820575,-81.779717
6784,Self-Service,Rutherfordton,NC,28139,35.366879,-81.956388
6785,Self-Service,Easley,SC,29640,34.827537,-82.568329
6786,Authorized Ship Center,Jacksonville,FL,32259,30.059070000000002,-81.53353299999999
6787,Self-Service,Longwood,FL,32750,28.717826000000002,-81.339373
6788,Self-Service,Wildwood,FL,34785,28.849113,-82.04539
6789,Authorized Ship Center,Spindale,NC,28160,35.355977,-81.930913
6790,Self-Service,Jacksonville,FL,32225,30.326215,-81.55012099999999
6791,Self-Service,Greenville,SC,29615,34.844932,-82.319932
6792,Self-Service,Greer,SC,29650,34.946502,-82.224435
6793,Self-Service,Longwood,FL,32750,28.726659,-81.333148
6794,Self-Service,Okahumpka,FL,34762,28.747729999999997,-81.89609
6795,Self-Service,Jacksonville,FL,32225,30.326227000000003,-81.548323
6796,Self-Service,Marion,NC,28752,35.680299,-82.021315
6797,Self-Service,Jacksonville,FL,32216,30.31125,-81.559034
6798,Authorized Ship Center,Leesburg,FL,34748,28.73419,-81.868303
6799,Self-Service,Marion,NC,28752,35.580020000000005,-82.04665
6800,Self-Service,Fernandina Beach,FL,32034,30.671249,-81.462875
6801,Self-Service,Jacksonville,FL,32216,30.306839,-81.56059499999999
6802,Self-Service,Tavares,FL,32778,28.816881,-81.72543399999999
6803,Self-Service,Marion,NC,28752,35.684415,-82.008354
6804,Self-Service,Jacksonville,FL,32225,30.322111,-81.545609
6805,Self-Service,Greer,SC,29650,34.937936,-82.243156
6806,Self-Service,Jacksonville,FL,32212,30.207788,-81.688
6807,Self-Service,Tavares,FL,32778,28.802362,-81.733052
6808,Self-Service,Abbeville,SC,29620,34.175381,-82.376692
6809,Self-Service,Debary,FL,32713,28.875588,-81.306578
6810,Self-Service,Johnson City,TN,37601,36.363657,-82.382335
6811,Authorized Ship Center,Marion,NC,28752,35.686005,-82.01012
6812,Authorized Ship Center,Spartanburg,SC,29301,34.932334000000004,-81.987877
6813,Self-Service,Tavares,FL,32778,28.80238,-81.73042099999999
6814,Self-Service,Jacksonville,FL,32225,30.322664000000003,-81.540951
6815,Authorized Ship Center,Jacksonville,FL,32244,30.247356,-81.697558
6816,Self-Service,Johnson City,TN,37604,36.358996000000005,-82.39580500000001
6817,Self-Service,Spartanburg,SC,29301,34.931579,-81.989336
6818,Self-Service,Sanford,FL,32771,28.812832,-81.334355
6819,Self-Service,Jacksonville,FL,32207,30.293597,-81.626773
6820,Self-Service,Morganton,NC,28655,35.74378,-81.707764
6821,Authorized Ship Center,Johnson City,TN,37604,36.361945,-82.402277
6822,Self-Service,Belleview,FL,34420,29.060367,-82.058737
6823,Self-Service,St Augustine,FL,32086,29.824608,-81.32199
6824,Authorized Ship Center,Bristol,TN,37620,36.574604,-82.18606199999999
6825,Self-Service,Jacksonville,FL,32246,30.286616,-81.538679
6826,Self-Service,Sanford,FL,32771,28.811427000000002,-81.320026
6827,Self-Service,Lake Lure,NC,28746,35.446003000000005,-82.19098699999999
6828,Self-Service,Gray,TN,37615,36.384623,-82.41649699999999
6829,Self-Service,Belleview,FL,34420,29.059303000000003,-82.06030799999999
6830,Staffed,Jacksonville Beach,FL,32250,30.253977000000003,-81.389533
6831,Self-Service,Mc Cormick,SC,29835,33.91263,-82.292578
6832,Self-Service,Jacksonville,FL,32246,30.286872,-81.537734
6833,Authorized Ship Center,Mill Spring,NC,28756,35.297255,-82.160799
6834,Self-Service,Gray,TN,37615,36.410251,-82.47213599999999
6835,Self-Service,Belleview,FL,34420,29.062439,-82.067082
6836,Self-Service,Sanford,FL,32771,28.811747999999998,-81.330788
6837,Self-Service,Ponte Vedra,FL,32082,30.202471999999997,-81.380648
6838,Self-Service,Clinton,SC,29325,34.526097,-81.849451
6839,Self-Service,Columbus,NC,28722,35.250397,-82.198766
6840,Staffed,Blountville,TN,37617,36.49335,-82.407452
6841,Authorized Ship Center,Ponte Vedra Beach,FL,32082,30.206490999999996,-81.38161
6842,Self-Service,Coleman,FL,33521,28.800829999999998,-82.068436
6843,Authorized Ship Center,Sanford,FL,32771,28.810178000000004,-81.317394
6844,Self-Service,Greenwood,SC,29649,34.214431,-82.152822
6845,Self-Service,Ocala,FL,34473,29.020351,-82.183977
6846,Self-Service,Ponte Vedra Beach,FL,32082,30.194469,-81.381987
6847,Authorized Ship Center,Sanford,FL,32771,28.814194,-81.310405
6848,Self-Service,Clinton,SC,29325,34.474334000000006,-81.880884
6849,Self-Service,Gaffney,SC,29341,35.083892,-81.70841
6850,Self-Service,Greenwood,SC,29646,34.189584,-82.160035
6851,Self-Service,Lake Panasoffkee,FL,33538,28.774408,-82.139212
6852,Authorized Ship Center,Ponte Vedra,FL,32082,30.227296000000003,-81.38917
6853,Self-Service,Clinton,SC,29325,34.467766,-81.863166
6854,Authorized Ship Center,Sanford,FL,32771,28.805448,-81.32959100000001
6855,Self-Service,Greenwood,SC,29649,34.208213,-82.17504699999999
6856,Self-Service,Ponte Vedra Beach,FL,32082,30.246888000000002,-81.388664
6857,Staffed,Spartanburg,SC,29303,35.007989,-82.029673
6858,Self-Service,Lady Lake,FL,32159,28.959018,-81.963971
6859,Self-Service,Greenwood,SC,29649,34.209270000000004,-82.18310600000001
6860,Self-Service,Sanford,FL,32771,28.803949,-81.321262
6861,Self-Service,Ocala,FL,34471,29.158872,-82.053627
6862,Self-Service,Landrum,SC,29356,35.176381,-82.184395
6863,Self-Service,Greenwood,SC,29649,34.213865999999996,-82.182939
6864,Self-Service,Ponte Vedra,FL,32082,30.250628000000003,-81.388626
6865,Self-Service,Jacksonville Beach,FL,32250,30.253830999999998,-81.40105
6866,Self-Service,Spartanburg,SC,29307,35.020032,-81.894664
6867,Staffed,Gainesville,FL,32607,29.652103999999998,-82.380562
6868,Authorized Ship Center,Gainesville,FL,32606,29.674188,-82.389066
6869,Self-Service,Boiling Springs,SC,29316,35.017866,-81.961783
6870,Self-Service,Sanford,FL,32771,28.804767,-81.299538
6871,Self-Service,Jacksonville Beach,FL,32250,30.255819,-81.398135
6872,Self-Service,Gainesville,FL,32611,29.637888,-82.354766
6873,Self-Service,Lake Mary,FL,32746,28.788021,-81.35392
6874,Self-Service,Jacksonville Beach,FL,32250,30.267437,-81.38985799999999
6875,Self-Service,Gainesville,FL,32611,29.637888,-82.354766
6876,Self-Service,Tryon,NC,28782,35.208264,-82.23776099999999
6877,Self-Service,Gainesville,FL,32611,29.637888,-82.354766
6878,Self-Service,Lake Mary,FL,32746,28.753033000000002,-81.352221
6879,Authorized Ship Center,Jacksonville Beach,FL,32250,30.27008,-81.38865200000001
6880,Authorized Ship Center,Tryon,NC,28782,35.208615,-82.23858800000001
6881,Self-Service,Gainesville,FL,32611,29.637888,-82.354766
6882,Self-Service,Gainesville,FL,32611,29.644845,-82.346947
6883,Self-Service,Lake Mary,FL,32746,28.779613,-81.34706
6884,Self-Service,Jacksonville,FL,32224,30.267406,-81.440389
6885,Self-Service,Spartanburg,SC,29303,34.991431,-81.94658199999999
6886,Self-Service,Gainesville,FL,32611,29.641189,-82.343802
6887,Self-Service,Spartanburg,SC,29307,34.966713,-81.894361
6888,Self-Service,Gainesville,FL,32607,29.650422,-82.360584
6889,Self-Service,Lake Mary,FL,32746,28.781005,-81.356611
6890,Self-Service,Jacksonville,FL,32224,30.257359,-81.46378
6891,Self-Service,Spartanburg,SC,29303,34.968039000000005,-81.933565
6892,Self-Service,Gainesville,FL,32608,29.637687,-82.37191999999999
6893,Staffed,Spartanburg,SC,29302,34.952085,-81.920808
6894,Authorized Ship Center,Lake Mary,FL,32746,28.758128000000003,-81.323639
6895,Self-Service,Jacksonville,FL,32224,30.259565999999996,-81.46112
6896,Self-Service,Gainesville,FL,32608,29.626489000000003,-82.373235
6897,Self-Service,Spartanburg,SC,29302,34.959796000000004,-81.906664
6898,Self-Service,Lake Mary,FL,32746,28.756434000000002,-81.324321
6899,Self-Service,Jacksonville Beach,FL,32250,30.288190999999998,-81.401759
6900,Self-Service,Gainesville,FL,32608,29.621540000000003,-82.378632
6901,Self-Service,Spartanburg,SC,29303,34.967874,-81.93956899999999
6902,Self-Service,Spartanburg,SC,29302,34.952143,-81.92072399999999
6903,Self-Service,Gainesville,FL,32608,29.614251,-82.372782
6904,Self-Service,Lake Mary,FL,32746,28.756135999999998,-81.324947
6905,Self-Service,Jacksonville Beach,FL,32250,30.288296999999996,-81.39656
6906,Self-Service,Spartanburg,SC,29302,34.948326,-81.920012
6907,Self-Service,Gainesville,FL,32608,29.606059000000002,-82.371365
6908,Self-Service,Spartanburg,SC,29303,34.956272,-81.938903
6909,Self-Service,Lake Mary,FL,32746,28.778114000000002,-81.357524
6910,Self-Service,Gainesville,FL,32608,29.598488,-82.366338
6911,Self-Service,Spartanburg,SC,29306,34.950112,-81.929055
6912,Self-Service,Heathrow,FL,32746,28.757817,-81.36755699999999
6913,Self-Service,Spartanburg,SC,29306,34.951865999999995,-81.932919
6914,Self-Service,Heathrow,FL,32746,28.763019,-81.364479
6915,Self-Service,Gainesville,FL,32607,29.658913000000002,-82.39873100000001
6916,Self-Service,Heathrow,FL,32746,28.761992,-81.365944
6917,Self-Service,Lake Mary,FL,32746,28.756214,-81.368284
6918,Self-Service,Hendersonville,NC,28792,35.357973,-82.422175
6919,Self-Service,Gainesville,FL,32605,29.66057,-82.404003
6920,Self-Service,Lake Mary,FL,32746,28.764495,-81.353814
6921,Self-Service,Flat Rock,NC,28731,35.297145,-82.411606
6922,Self-Service,Gainesville,FL,32608,29.607143,-82.43861899999999
6923,Authorized Ship Center,Lake Mary,FL,32746,28.756025,-81.349048
6924,Self-Service,Landrum,SC,29356,35.123381,-82.312259
6925,Self-Service,Lake Mary,FL,32746,28.754109999999997,-81.358356
6926,Self-Service,Gainesville,FL,32608,29.6029,-82.413449
6927,Self-Service,Lake Mary,FL,32746,28.753622999999997,-81.35248299999999
6928,Authorized Ship Center,Hendersonville,NC,28792,35.304840999999996,-82.444172
6929,Self-Service,Ocala,FL,34471,29.175296000000003,-82.078473
6930,Self-Service,Hendersonville,NC,28792,35.334779,-82.449128
6931,Self-Service,Lake Mary,FL,32746,28.749895000000002,-81.36305300000001
6932,Authorized Ship Center,Williston,FL,32696,29.387428000000003,-82.446967
6933,Self-Service,Lake Mary,FL,32746,28.748657,-81.357608
6934,Authorized Ship Center,Hendersonville,NC,28792,35.337295000000005,-82.446007
6935,Authorized Ship Center,Black Mountain,NC,28711,35.602195,-82.307723
6936,Self-Service,Lake Mary,FL,32746,28.756104999999998,-81.340829
6937,Self-Service,Williston,FL,32696,29.388008000000003,-82.443107
6938,Self-Service,Black Mountain,NC,28711,35.62023,-82.322016
6939,Authorized Ship Center,Dunnellon,FL,34433,29.009866,-82.56587900000001
6940,Authorized Ship Center,Dunnellon,FL,34432,29.051609000000003,-82.45930600000001
6941,Authorized Ship Center,Black Mountain,NC,28711,35.617719,-82.320826
6942,Authorized Ship Center,Dunnellon,FL,34432,29.053921000000003,-82.457401
6943,Self-Service,Swannanoa,NC,28778,35.591858,-82.440213
6944,Self-Service,Dunnellon,FL,34432,29.058564,-82.455224
6945,Self-Service,Fairview,NC,28730,35.513861999999996,-82.395673
6946,Self-Service,Dunnellon,FL,34431,29.049501,-82.46507700000001
6947,Self-Service,Johnson City,TN,37604,36.350603,-82.380336
6948,Self-Service,Ocala,FL,34481,29.089942999999998,-82.274108
6949,Self-Service,Ocala,FL,34481,29.089942999999998,-82.274108
6950,Authorized Ship Center,Horse Shoe,NC,28791,35.343055,-82.553166
6951,Self-Service,Ocala,FL,34474,29.143531,-82.218818
6952,Authorized Ship Center,Hendersonville,NC,28791,35.320545,-82.490648
6953,Self-Service,Ocala,FL,34481,29.079759000000003,-82.256762
6954,Self-Service,Hendersonville,NC,28791,35.392747,-82.502705
6955,Self-Service,Ocala,FL,34481,29.071321,-82.252962
6956,Self-Service,Hendersonville,NC,28792,35.302763,-82.45640999999999
6957,Authorized Ship Center,Ocala,FL,34476,29.074720000000003,-82.21614
6958,Self-Service,Mars Hill,NC,28754,35.823479,-82.544493
6959,Authorized Ship Center,Ocala,FL,34474,29.130765999999998,-82.204604
6960,Authorized Ship Center,Asheville,NC,28805,35.59216,-82.495139
6961,Self-Service,Ocala,FL,34474,29.155581,-82.179599
6962,Self-Service,Banner Elk,NC,28604,36.153256,-81.864879
6963,Self-Service,Ocala,FL,34474,29.151863,-82.175209
6964,Authorized Ship Center,Banner Elk,NC,28604,36.168457000000004,-81.805299
6965,Authorized Ship Center,Tavares,FL,32778,28.804037,-81.713449
6966,Self-Service,Tavares,FL,32778,28.764708000000002,-81.73514200000001
6967,Authorized Ship Center,Banner Elk,NC,28604,36.168457000000004,-81.805299
6968,Authorized Ship Center,Inverness,FL,34452,28.818433000000002,-82.31716800000001
6969,Authorized Ship Center,Linville,NC,28646,36.071034000000004,-81.870518
6970,Self-Service,Floral City,FL,34436,28.749526,-82.29714200000001
6971,Self-Service,Newland,NC,28657,36.039393,-81.897837
6972,Self-Service,Inverness,FL,34450,28.836708,-82.33016500000001
6973,Authorized Ship Center,Roan Mountain,TN,37687,36.171245,-82.000827
6974,Self-Service,Inverness,FL,34450,28.835994,-82.33896800000001
6975,Authorized Ship Center,Mountain City,TN,37683,36.461818,-81.800165
6976,Self-Service,Inverness,FL,34450,28.840636,-82.344554
6977,Authorized Ship Center,Elizabethton,TN,37643,36.369164000000005,-82.166921
6978,Self-Service,Ocala,FL,34473,29.025485999999997,-82.156014
6979,Authorized Ship Center,Spruce Pine,NC,28777,35.916011,-82.06859200000001
6980,Self-Service,Ocala,FL,34476,29.074720000000003,-82.21614
6981,Self-Service,Elizabethton,TN,37658,36.299841,-82.13274799999999
6982,Self-Service,Hernando,FL,34442,28.897939,-82.434053
6983,Self-Service,Spruce Pine,NC,28777,35.905743,-82.073025
6984,Self-Service,Elizabethton,TN,37643,36.350599,-82.22070500000001
6985,Authorized Ship Center,Crystal River,FL,34429,28.887565000000002,-82.537754
6986,Self-Service,Crystal River,FL,34429,28.880392999999998,-82.53975
6987,Self-Service,Abingdon,VA,24211,36.712866999999996,-81.930728
6988,Authorized Ship Center,Lecanto,FL,34461,28.880437,-82.490023
6989,Self-Service,Abingdon,VA,24210,36.707313,-81.975981
6990,Self-Service,Beverly Hills,FL,34465,28.921418,-82.466314
6991,Self-Service,Abingdon,VA,24210,36.70917,-81.979338
6992,Self-Service,Lecanto,FL,34461,28.851868,-82.49044599999999
6993,Self-Service,Abingdon,VA,24210,36.708768,-81.98033000000001
6994,Authorized Ship Center,Hernando,FL,34442,28.901698,-82.44700300000001
6995,Self-Service,Abingdon,VA,24210,36.702059000000006,-82.004991
6996,Authorized Ship Center,Dunnellon,FL,34432,29.051740000000002,-82.459457
6997,Staffed,Johnson City,TN,37601,36.341599,-82.375436
6998,Self-Service,Johnson City,TN,37601,36.293531,-82.330673
6999,Self-Service,Johnson City,TN,37601,36.317218,-82.350483
7000,Self-Service,Johnson City,TN,37604,36.316446,-82.352287
7001,Self-Service,Suwanee,GA,30024,34.052865000000004,-84.087479
7002,Self-Service,Hazard,KY,41701,37.249003,-83.195488
7003,Self-Service,Suwanee,GA,30024,34.069998,-84.05990899999999
7004,Self-Service,Hazard,KY,41701,37.254412,-83.200515
7005,Self-Service,Suwanee,GA,30024,34.055964,-84.08197
7006,Self-Service,Hazard,KY,41701,37.284608,-83.22585500000001
7007,Self-Service,Suwanee,GA,30024,34.059851,-84.090429
7008,Self-Service,Suwanee,GA,30024,34.032339,-84.03524300000001
7009,Self-Service,Norton,VA,24273,36.946174,-82.617627
7010,Self-Service,Suwanee,GA,30024,34.059851,-84.090429
7011,Self-Service,Paintsville,KY,41240,37.80891,-82.802087
7012,Authorized Ship Center,Suwanee,GA,30024,34.064988,-84.072408
7013,Self-Service,Prestonsburg,KY,41653,37.669961,-82.774684
7014,Self-Service,Duluth,GA,30097,34.023857,-84.142271
7015,Self-Service,Prestonsburg,KY,41653,37.668654,-82.771851
7016,Self-Service,Duluth,GA,30097,34.000076,-84.09871600000001
7017,Self-Service,Duluth,GA,30097,34.003081,-84.096395
7018,Staffed,Langley,KY,41645,37.542091,-82.778728
7019,Authorized Ship Center,Suwanee,GA,30024,34.001841,-84.039896
7020,Self-Service,Pikeville,KY,41501,37.522766,-82.570285
7021,Authorized Ship Center,Duluth,GA,30097,33.999106,-84.093549
7022,Self-Service,Hahira,GA,31632,30.992528000000004,-83.389082
7023,Self-Service,Lawrenceville,GA,30043,33.993047999999995,-84.076592
7024,Self-Service,Greensboro,GA,30642,33.575089,-83.182704
7025,Self-Service,Lawrenceville,GA,30043,33.992599,-84.077364
7026,Self-Service,Washington,GA,30673,33.73786,-82.740372
7027,Self-Service,Duluth,GA,30097,33.991324,-84.090393
